state,telecom_circle,provider,year,month,wireless_subscribers,wireline_subscribers,vlr_proportion
Puducherry,Tamil Nadu,Tata Teleservices,2017,7,57654.77996007,1918.867433691,1.23732628419
Puducherry,Tamil Nadu,Vodafone,2017,7,277092.003465999,196.38750285,1.65866674485
Punjab,Punjab,Aircel,2017,7,1059875.40100068,29.646302602,47.04198790298
Punjab,Punjab,BSNL,2017,7,4670813.22823878,510113.409216852,54.93172972448
Punjab,Punjab,Bharti Airtel,2017,7,8940323.58480113,113802.592365658,91.08109225208
Punjab,Punjab,Idea Cellular,2017,7,6859887.60537938,,96.67563645278
Punjab,Punjab,HFCL Infotel,2017,7,,254045.861322932,
Punjab,Punjab,Reliance Communications,2017,7,1570526.26899374,19234.712394646,82.63667767222
Punjab,Punjab,Reliance Jio,2017,7,5496204.54597214,,67.45012008126
Punjab,Punjab,Tata Teleservices,2017,7,1799683.58111612,15271.671169398,76.8413036797
Punjab,Punjab,Vodafone,2017,7,5067100.13678142,1032.83892936,86.20379730788
Rajasthan,Rajasthan,Aircel,2017,7,6594327.0,3580.0,44.18
Rajasthan,Rajasthan,BSNL,2017,7,5761034.0,559478.0,58.08
Rajasthan,Rajasthan,Bharti Airtel,2017,7,21327136.0,49073.0,95.43
Rajasthan,Rajasthan,Idea Cellular,2017,7,8121526.0,,100.84
Rajasthan,Rajasthan,Reliance Communications,2017,7,5456820.0,19736.0,81.59
Rajasthan,Rajasthan,Reliance Jio,2017,7,6498862.0,,77.96
Rajasthan,Rajasthan,Sistema Shyam,2017,7,982088.0,55258.0,56.28
Rajasthan,Rajasthan,Tata Teleservices,2017,7,684208.0,11443.0,172.04
Rajasthan,Rajasthan,Vodafone,2017,7,12007134.0,5700.0,93.3
Sikkim,North East,Aircel,2017,7,46904.839108668,,0.79983498096
Sikkim,North East,BSNL,2017,7,20717.193349224,1554.329082996,0.94163361084
Sikkim,North East,Bharti Airtel,2017,7,58704.392659752,,1.28872677636
Sikkim,North East,Idea Cellular,2017,7,7120.892417796,,1.37810126556
Sikkim,North East,Reliance Communications,2017,7,3263.676216588,,0.20422737756
Sikkim,North East,Reliance Jio,2017,7,14202.299986632,,1.13345527572
Sikkim,North East,Vodafone,2017,7,21183.15458538,2.0009214,1.19241575964
Sikkim,West Bengal,Aircel,2017,7,34053.436639842,,0.53945713264
Sikkim,West Bengal,BSNL,2017,7,11583.491957116,2018.259217698,0.54150855206
Sikkim,West Bengal,Bharti Airtel,2017,7,110860.78996363,,0.6435501245
Sikkim,West Bengal,Idea Cellular,2017,7,40356.270605706,,0.70436478408
Sikkim,West Bengal,Reliance Communications,2017,7,20289.517451136,12.824680116,0.05346925456
Sikkim,West Bengal,Reliance Jio,2017,7,28698.801817312,,0.52582511972
Sikkim,West Bengal,Sistema Shyam,2017,7,5578.127042116,,0.45435631412
Sikkim,West Bengal,Tata Teleservices,2017,7,1304.001298028,26.913299294,0.02958014454
Sikkim,West Bengal,Vodafone,2017,7,136661.531713862,0.39704892,0.60867599436
Tamil Nadu,Tamil Nadu,Aircel,2017,7,20639474.6134197,,64.70084628246
Tamil Nadu,Tamil Nadu,BSNL,2017,7,9549978.5988495,1623341.48083601,64.44526712668
Tamil Nadu,Tamil Nadu,Bharti Airtel,2017,7,18719168.8305056,547003.288158145,98.31933523506
Tamil Nadu,Tamil Nadu,Idea Cellular,2017,7,5788050.0251185,,102.3299619873
Tamil Nadu,Tamil Nadu,Reliance Communications,2017,7,5526762.60719383,129267.022009759,85.69765692654
Tamil Nadu,Tamil Nadu,Reliance Jio,2017,7,9226600.19102159,,70.52018706022
Tamil Nadu,Tamil Nadu,Sistema Shyam,2017,7,393539.801073291,,51.77443898051
Tamil Nadu,Tamil Nadu,Tata Teleservices,2017,7,3333155.22003993,110934.132566309,71.53267371581
Tamil Nadu,Tamil Nadu,Vodafone,2017,7,16019324.996534,11353.61249715,95.89133325515
Telangana,Telangana,Aircel,2017,7,1079551.72679646,1903.70561859464,54.24
Telangana,Telangana,BSNL,2017,7,4147788.83560542,476231.411396682,72.3
Telangana,Telangana,Bharti Airtel,2017,7,11024187.9037759,67652.3176472356,97.09
Telangana,Telangana,Idea Cellular,2017,7,7010049.96267102,,104.43
Telangana,Telangana,Reliance Communications,2017,7,1417633.29069696,30996.0521121484,83.6
Telangana,Telangana,Reliance Jio,2017,7,4438661.81095716,,71.82
Telangana,Telangana,Tata Teleservices,2017,7,1379164.36633374,72664.4434617573,89.65
Telangana,Telangana,Telenor,2017,7,1914027.84153789,,72.54
Telangana,Telangana,Vodafone,2017,7,2841980.8683409,5500.05384154842,85.27
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Aircel,2017,7,74.3810118045,7.675185546,11.95838150991
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,BSNL,2017,7,24290.346424554,5114.6503529925,0.27719153814
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Bharti Airtel,2017,7,44525.549923395,373.381426167,0.45993405114
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Idea Cellular,2017,7,62384.3745921975,,0.502590000885
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Reliance Communications,2017,7,26162.8079659815,346.210499892,0.42569387502
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Reliance Jio,2017,7,44909.232256479,,0.370630670445
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Sistema Shyam,2017,7,411.0889010205,,0.20370981186
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Tata Teleservices,2017,7,10334.531539392,431.7195689355,0.34884583929
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Telenor,2017,7,38296.2856574265,,0.294359716335
The Dadra And Nagar Haveli And Daman And Diu,Gujarat,Vodafone,2017,7,97310.2871832165,43.8437760795,0.45272053089
Tripura,North East,Aircel,2017,7,282232.190264367,,4.81270552924
Tripura,North East,BSNL,2017,7,124657.902386906,9352.589409149,5.66592533871
Tripura,North East,Bharti Airtel,2017,7,353231.556345738,,7.75442763809
Tripura,North East,Idea Cellular,2017,7,42847.286162849,,8.29220494039
Tripura,North East,Reliance Communications,2017,7,19637.941509347,,1.22886126839
Tripura,North East,Reliance Jio,2017,7,85456.987129458,,6.82013990693
Tripura,North East,Vodafone,2017,7,127461.648498345,12.03979035,7.17491239591
Uttar Pradesh,Uttar Pradesh East,Aircel,2017,7,6748346.0,2.0,59.71
Uttar Pradesh,Uttar Pradesh East,BSNL,2017,7,11563526.0,370722.0,48.71
Uttar Pradesh,Uttar Pradesh East,Bharti Airtel,2017,7,24663553.0,64070.0,96.75
Uttar Pradesh,Uttar Pradesh East,Idea Cellular,2017,7,12343227.0,,104.74
Uttar Pradesh,Uttar Pradesh East,Reliance Communications,2017,7,7528180.0,34304.0,88.07
Uttar Pradesh,Uttar Pradesh East,Reliance Jio,2017,7,8145935.0,,78.21
Uttar Pradesh,Uttar Pradesh East,Tata Teleservices,2017,7,2732338.0,13173.0,86.95
Uttar Pradesh,Uttar Pradesh East,Telenor,2017,7,11049870.0,,73.59
Uttar Pradesh,Uttar Pradesh East,Vodafone,2017,7,21497849.0,1980.0,93.39
Uttar Pradesh,Uttar Pradesh West,Aircel,2017,7,526839.315446773,,46.54052220995
Uttar Pradesh,Uttar Pradesh West,BSNL,2017,7,3501042.04180318,201790.160626147,30.84781919873
Uttar Pradesh,Uttar Pradesh West,Bharti Airtel,2017,7,5518027.93837393,13892.089166861,57.79360369952
Uttar Pradesh,Uttar Pradesh West,Idea Cellular,2017,7,9932797.24398491,,60.12516003606
Uttar Pradesh,Uttar Pradesh West,Reliance Communications,2017,7,3311926.24558367,4289.822047178,54.39291401695
Uttar Pradesh,Uttar Pradesh West,Reliance Jio,2017,7,4122689.32383726,,40.62102684775
Uttar Pradesh,Uttar Pradesh West,Sistema Shyam,2017,7,47966.637368129,,28.73371371223
Uttar Pradesh,Uttar Pradesh West,Tata Teleservices,2017,7,1437762.0673192,6044.529600973,50.54524203152
Uttar Pradesh,Uttar Pradesh West,Telenor,2017,7,4677274.15968886,,44.25124798314
Uttar Pradesh,Uttar Pradesh West,Vodafone,2017,7,7650489.296768,2736.25652967,56.28956865341
Uttarakhand,Uttar Pradesh West,Aircel,2017,7,345367.684553227,,30.50947779005
Uttarakhand,Uttar Pradesh West,BSNL,2017,7,2295095.95819682,132282.839373853,20.22218080127
Uttarakhand,Uttar Pradesh West,Bharti Airtel,2017,7,3617324.06162607,9106.910833139,37.88639630048
Uttarakhand,Uttar Pradesh West,Idea Cellular,2017,7,6511410.75601509,,39.41483996394
Uttarakhand,Uttar Pradesh West,Reliance Communications,2017,7,2171121.75441633,2812.177952822,35.65708598305
Uttarakhand,Uttar Pradesh West,Reliance Jio,2017,7,2702614.67616274,,26.62897315225
Uttarakhand,Uttar Pradesh West,Sistema Shyam,2017,7,31444.362631871,,18.83628628777
Uttarakhand,Uttar Pradesh West,Tata Teleservices,2017,7,942519.932680802,3962.470399027,33.13475796848
Uttarakhand,Uttar Pradesh West,Telenor,2017,7,3066170.84031114,,29.00875201686
Uttarakhand,Uttar Pradesh West,Vodafone,2017,7,5015251.703232,1793.74347033,36.90043134659
West Bengal,Kolkata,Aircel,2017,7,4387777.0,,59.25
West Bengal,Kolkata,BSNL,2017,7,1134710.0,589596.0,74.76
West Bengal,Kolkata,Bharti Airtel,2017,7,5141027.0,121076.0,97.76
West Bengal,Kolkata,Idea Cellular,2017,7,2590968.0,,95.53
West Bengal,Kolkata,Reliance Communications,2017,7,3838615.0,68738.0,97.42
West Bengal,Kolkata,Reliance Jio,2017,7,4226333.0,,71.11
West Bengal,Kolkata,Sistema Shyam,2017,7,307046.0,,67.25
West Bengal,Kolkata,Tata Teleservices,2017,7,2206136.0,50470.0,87.79
West Bengal,Kolkata,Vodafone,2017,7,5788503.0,5280.0,96.34
West Bengal,West Bengal,Aircel,2017,7,5090701.59074873,,80.64429186152
West Bengal,West Bengal,BSNL,2017,7,1731634.35914494,301712.732219739,80.95096176433
West Bengal,West Bengal,Bharti Airtel,2017,7,16572753.164044,,96.20531628475
West Bengal,West Bengal,Idea Cellular,2017,7,6032922.11420418,,105.29659501644
West Bengal,West Bengal,Reliance Communications,2017,7,3033111.74893805,1917.181521438,7.99320262808
West Bengal,West Bengal,Reliance Jio,2017,7,4290228.84266082,,78.60642089446
West Bengal,West Bengal,Sistema Shyam,2017,7,833882.950112438,,67.92243718366
West Bengal,West Bengal,Tata Teleservices,2017,7,194937.196865554,4023.311273317,4.42198214697
West Bengal,West Bengal,Vodafone,2017,7,20429746.4672318,59.35546506,90.99192793698
Andaman And Nicobar Islands,West Bengal,Aircel,2017,6,21273.663167481,,0.34066450653
Andaman And Nicobar Islands,West Bengal,BSNL,2017,6,7246.939259611,1274.416885689,0.33790091264
Andaman And Nicobar Islands,West Bengal,Bharti Airtel,2017,6,69267.950564293,,0.40208228716
Andaman And Nicobar Islands,West Bengal,Idea Cellular,2017,6,25719.40716112,,0.43289429665
Andaman And Nicobar Islands,West Bengal,Reliance Communications,2017,6,12637.597251911,7.993798446,0.03122448619
Andaman And Nicobar Islands,West Bengal,Reliance Jio,2017,6,16905.885519676,,0.33497232807
Andaman And Nicobar Islands,West Bengal,Sistema Shyam,2017,6,3649.168990599,,0.30197419207
Andaman And Nicobar Islands,West Bengal,Tata Teleservices,2017,6,996.952059133,17.113658283,0.0218612651
Andaman And Nicobar Islands,West Bengal,Vodafone,2017,6,85220.874664891,0.24748602,0.38092223245
Andhra Pradesh,Andhra Pradesh,Aircel,2017,6,1539348.45909957,,54.08
Andhra Pradesh,Andhra Pradesh,BSNL,2017,6,5861977.8594053,686504.684751525,72.45
Andhra Pradesh,Andhra Pradesh,Bharti Airtel,2017,6,15569298.810739,95162.7794369399,96.8
Andhra Pradesh,Andhra Pradesh,Idea Cellular,2017,6,10158637.2556105,,101.99
Andhra Pradesh,Andhra Pradesh,Reliance Communications,2017,6,2074571.68607282,44089.68849455,81.89
Andhra Pradesh,Andhra Pradesh,Reliance Jio,2017,6,6199315.93867055,,68.61
Andhra Pradesh,Andhra Pradesh,Tata Teleservices,2017,6,2024093.53834719,102800.912498699,89.11
Andhra Pradesh,Andhra Pradesh,Telenor,2017,6,2776425.31966597,,71.74
Andhra Pradesh,Andhra Pradesh,Vodafone,2017,6,4056158.14349716,7772.3616298772,85.37
Arunachal Pradesh,North East,Aircel,2017,6,103262.665367129,,1.85798109602
Arunachal Pradesh,North East,BSNL,2017,6,47575.773507435,3550.781445072,2.10466390994
Arunachal Pradesh,North East,Bharti Airtel,2017,6,132486.779286503,,2.97893682398
Arunachal Pradesh,North East,Idea Cellular,2017,6,17055.728354345,,3.05511828122
Arunachal Pradesh,North East,Reliance Communications,2017,6,7200.447630871,,0.45890258766
Arunachal Pradesh,North East,Reliance Jio,2017,6,30175.324059079,,2.56326419023
Arunachal Pradesh,North East,Vodafone,2017,6,48449.472037472,5.44153266,2.79483163565
Assam,Assam,Aircel,2017,6,5884454.0,,85.22
Assam,Assam,BSNL,2017,6,1533721.0,147597.0,74.33
Assam,Assam,Bharti Airtel,2017,6,6624242.0,,96.33
Assam,Assam,Idea Cellular,2017,6,1282852.0,,100.92
Assam,Assam,Reliance Communications,2017,6,1035797.0,,4.51
Assam,Assam,Reliance Jio,2017,6,1863142.0,,90.29
Assam,Assam,Vodafone,2017,6,3915440.0,2550.0,97.79
Assam,North East,Aircel,2017,6,2328762.10681947,,41.90087439846
Assam,North East,BSNL,2017,6,1072920.7710535,80076.620620656,47.46402335862
Assam,North East,Bharti Airtel,2017,6,2987819.36491807,,67.18047776154
Assam,North East,Idea Cellular,2017,6,384637.891677435,,68.89850905806
Assam,North East,Reliance Communications,2017,6,162383.273134533,,10.34909328618
Assam,North East,Reliance Jio,2017,6,680508.787759317,,57.80629906029
Assam,North East,Vodafone,2017,6,1092624.27204586,122.71652118,63.02856879495
Bihar,Bihar,Aircel,2017,6,5781702.90539754,,68.00868838152
Bihar,Bihar,BSNL,2017,6,3069820.76605096,203242.400937216,0.0
Bihar,Bihar,Bharti Airtel,2017,6,23860090.4728434,,72.26112981672
Bihar,Bihar,Idea Cellular,2017,6,9727758.21328501,,75.9364542
Bihar,Bihar,Reliance Communications,2017,6,2328242.06035368,4933.591429374,7.04690294976
Bihar,Bihar,Reliance Jio,2017,6,5428902.89854888,,66.24696264408
Bihar,Bihar,Tata Teleservices,2017,6,896081.293506222,9648.485870652,58.68369180576
Bihar,Bihar,Telenor,2017,6,6683348.82226754,,57.73448612826
Bihar,Bihar,Vodafone,2017,6,7535631.48772028,1457.97992064,78.973912368
Chandigarh,Punjab,Aircel,2017,6,40468.722719475,,1.80527995086
Chandigarh,Punjab,BSNL,2017,6,177477.501277862,19790.154073159,2.13854001434
Chandigarh,Punjab,Bharti Airtel,2017,6,337556.207730652,4333.945255669,3.52469813864
Chandigarh,Punjab,Idea Cellular,2017,6,261730.629673717,,3.71788710557
Chandigarh,Punjab,HFCL Infotel,2017,6,,9698.268050401,
Chandigarh,Punjab,Reliance Communications,2017,6,61828.255187642,733.062993347,3.21908847344
Chandigarh,Punjab,Reliance Jio,2017,6,199860.898888655,,2.50454397052
Chandigarh,Punjab,Tata Teleservices,2017,6,71682.20225678,583.241493193,2.8851007679
Chandigarh,Punjab,Vodafone,2017,6,198711.04252334,38.20120815,3.18925514898
Chhattisgarh,Madhya Pradesh,Aircel,2017,6,5384.75625105,,0.26281066075
Chhattisgarh,Madhya Pradesh,BSNL,2017,6,1389749.27926038,183187.35721715,17.07228460575
Chhattisgarh,Madhya Pradesh,Bharti Airtel,2017,6,3730157.83706308,70972.92966555,25.12313791625
Chhattisgarh,Madhya Pradesh,Idea Cellular,2017,6,6353790.41832452,,26.88735205475
Chhattisgarh,Madhya Pradesh,Reliance Communications,2017,6,2346834.6687709,5105.81265865,22.24523107675
Chhattisgarh,Madhya Pradesh,Reliance Jio,2017,6,1859353.15894295,,20.4055564515
Chhattisgarh,Madhya Pradesh,Tata Teleservices,2017,6,1012543.3828917,3995.24246055,20.775052628
Chhattisgarh,Madhya Pradesh,Vodafone,2017,6,1755210.921805,148.31888775,20.910361087
Delhi,Delhi,Aircel,2017,6,6929408.0,,49.0
Delhi,Delhi,Bharti Airtel,2017,6,11879196.0,1292744.0,92.07
Delhi,Delhi,Idea Cellular,2017,6,6520788.0,,99.33
Delhi,Delhi,MTNL,2017,6,2320627.0,1586330.0,0.0
Delhi,Delhi,Reliance Communications,2017,6,5544923.0,169762.0,81.77
Delhi,Delhi,Reliance Jio,2017,6,8419025.0,,66.72
Delhi,Delhi,Sistema Shyam,2017,6,452581.0,,43.11
Delhi,Delhi,Tata Teleservices,2017,6,1470447.0,139984.0,0.0
Delhi,Delhi,Vodafone,2017,6,11010985.0,30450.0,94.01
Gujarat,Gujarat,Aircel,2017,6,16898.887588236,,2291.2982113206
Gujarat,Gujarat,BSNL,2017,6,4926799.71548191,1058822.31817506,58.10571029724
Gujarat,Gujarat,Bharti Airtel,2017,6,9118621.12343107,76676.362654212,94.51215158796
Gujarat,Gujarat,Idea Cellular,2017,6,12906983.6947728,,102.49463028228
Gujarat,Gujarat,Reliance Communications,2017,6,5333501.06266568,71668.001021808,88.85707052784
Gujarat,Gujarat,Reliance Jio,2017,6,9034152.43542116,,74.45691665496
Gujarat,Gujarat,Sistema Shyam,2017,6,92375.897674356,,43.79469080184
Gujarat,Gujarat,Tata Teleservices,2017,6,2186838.66320587,89381.972973,70.22798563452
Gujarat,Gujarat,Telenor,2017,6,7931324.47508423,,60.98772183576
Gujarat,Gujarat,Vodafone,2017,6,20056400.612581,8845.101391932,91.69946678748
Haryana,Haryana,Aircel,2017,6,3092.0,,0.26
Haryana,Haryana,BSNL,2017,6,3994898.0,263687.0,53.07
Haryana,Haryana,Bharti Airtel,2017,6,3626781.0,22735.0,94.34
Haryana,Haryana,Idea Cellular,2017,6,5178273.0,,99.66
Haryana,Haryana,Reliance Communications,2017,6,1445274.0,4014.0,92.36
Haryana,Haryana,Reliance Jio,2017,6,3159776.0,,71.26
Haryana,Haryana,Tata Teleservices,2017,6,2118311.0,38599.0,86.66
Haryana,Haryana,Vodafone,2017,6,6144554.0,,92.19
Haryana,Punjab,Aircel,2017,6,8103.904965375,,0.3615092391
Haryana,Punjab,BSNL,2017,6,35540.05926547,3962.999498915,0.4282449229
Haryana,Punjab,Bharti Airtel,2017,6,67595.99127662,867.877168265,0.7058245684
Haryana,Punjab,Idea Cellular,2017,6,52411.838251145,,0.74451086545
Haryana,Punjab,HFCL Infotel,2017,6,,1942.088539685,
Haryana,Punjab,Reliance Communications,2017,6,12381.17416477,146.796647695,0.6446259064
Haryana,Punjab,Reliance Jio,2017,6,40022.358553675,,0.5015376062
Haryana,Punjab,Tata Teleservices,2017,6,14354.4375943,116.794732205,0.5777445115
Haryana,Punjab,Vodafone,2017,6,39792.0985879,7.64983275,0.6386517513
Himachal Pradesh,Himachal Pradesh,Aircel,2017,6,1084516.0,,44.1
Himachal Pradesh,Himachal Pradesh,BSNL,2017,6,2246658.0,135296.0,61.81
Himachal Pradesh,Himachal Pradesh,Bharti Airtel,2017,6,3068332.0,,96.24
Himachal Pradesh,Himachal Pradesh,Idea Cellular,2017,6,822480.0,,117.78
Himachal Pradesh,Himachal Pradesh,Reliance Communications,2017,6,1476448.0,3924.0,92.19
Himachal Pradesh,Himachal Pradesh,Reliance Jio,2017,6,1195557.0,,83.25
Himachal Pradesh,Himachal Pradesh,Tata Teleservices,2017,6,37624.0,2514.0,31.92
Himachal Pradesh,Himachal Pradesh,Vodafone,2017,6,712266.0,60.0,98.31
Jammu And Kashmir,Jammu and Kashmir,Aircel,2017,6,3055789.2014148,,65.4182466432
Jammu And Kashmir,Jammu and Kashmir,BSNL,2017,6,1464587.18803932,124418.89286436,65.5747496256
Jammu And Kashmir,Jammu and Kashmir,Bharti Airtel,2017,6,3727674.11144352,,85.5973499364
Jammu And Kashmir,Jammu and Kashmir,Idea Cellular,2017,6,666159.8353038,,99.6630554796
Jammu And Kashmir,Jammu and Kashmir,Reliance Communications,2017,6,818376.59227332,,50.12986155
Jammu And Kashmir,Jammu and Kashmir,Reliance Jio,2017,6,1350797.78211084,,81.5576167032
Jammu And Kashmir,Jammu and Kashmir,Vodafone,2017,6,995464.60757712,,84.0910087308
Jharkhand,Bihar,Aircel,2017,6,1832167.09460246,,21.55131161848
Jharkhand,Bihar,BSNL,2017,6,972797.233949044,64405.599062784,0.0
Jharkhand,Bihar,Bharti Airtel,2017,6,7561037.52715662,,22.89887018328
Jharkhand,Bihar,Idea Cellular,2017,6,3082634.78671499,,24.0635458
Jharkhand,Bihar,Reliance Communications,2017,6,737797.93964632,1563.408570626,2.23309705024
Jharkhand,Bihar,Reliance Jio,2017,6,1720368.10145112,,20.99303735592
Jharkhand,Bihar,Tata Teleservices,2017,6,283959.706493778,3057.514129348,18.59630819424
Jharkhand,Bihar,Telenor,2017,6,2117890.17773246,,18.29551387174
Jharkhand,Bihar,Vodafone,2017,6,2387970.51227972,462.02007936,25.026087632
Karnataka,Karnataka,Aircel,2017,6,3411987.0,,47.93
Karnataka,Karnataka,BSNL,2017,6,7066186.0,1196976.0,62.75
Karnataka,Karnataka,Bharti Airtel,2017,6,22644710.0,623250.0,99.73
Karnataka,Karnataka,Idea Cellular,2017,6,9492765.0,,98.46
Karnataka,Karnataka,Reliance Communications,2017,6,5289568.0,158808.0,83.78
Karnataka,Karnataka,Reliance Jio,2017,6,7781135.0,,75.97
Karnataka,Karnataka,Sistema Shyam,2017,6,624197.0,,60.65
Karnataka,Karnataka,Tata Teleservices,2017,6,5599262.0,251887.0,92.54
Karnataka,Karnataka,Vodafone,2017,6,7723097.0,24180.0,95.07
Kerala,Kerala,Aircel,2017,6,359752.685001333,,59.97425097651
Kerala,Kerala,BSNL,2017,6,9506278.08632287,1965005.58119572,71.14269611592
Kerala,Kerala,Bharti Airtel,2017,6,4600538.05980016,58098.870420929,98.49989730191
Kerala,Kerala,Idea Cellular,2017,6,11077432.7912981,,102.65188405615
Kerala,Kerala,Reliance Communications,2017,6,1219447.49238394,32732.826344244,89.66694471176
Kerala,Kerala,Reliance Jio,2017,6,3947685.05216166,,77.3507147725
Kerala,Kerala,Sistema Shyam,2017,6,197430.962459068,,45.30256701321
Kerala,Kerala,Tata Teleservices,2017,6,1154466.9035326,18826.664938757,88.0301037798
Kerala,Kerala,Vodafone,2017,6,7683875.28480799,1826.47494237,94.07843063814
Ladakh,Jammu and Kashmir,Aircel,2017,6,68280.7985852,,1.4617533568
Ladakh,Jammu and Kashmir,BSNL,2017,6,32725.81196068,2780.10713564,1.4652503744
Ladakh,Jammu and Kashmir,Bharti Airtel,2017,6,83293.88855648,,1.9126500636
Ladakh,Jammu and Kashmir,Idea Cellular,2017,6,14885.1646962,,2.2269445204
Ladakh,Jammu and Kashmir,Reliance Communications,2017,6,18286.40772668,,1.12013845
Ladakh,Jammu and Kashmir,Reliance Jio,2017,6,30183.21788916,,1.8223832968
